name,val,err,flag
qcde_norm2018pass,0.62414176229,0.675467027203,fits
qcdmu_norm2016fail,-0.711202806531,0.553889594816,fitb
qcdmu_norm2016fail,-0.712678139081,0.553419873001,fits
qcdmu_norm2016pass,0.348992792219,0.586193105634,fitb
qcdmu_norm2016pass,0.348594656617,0.590471851056,fits
qcdmu_norm2017fail,-0.748045277388,0.552270377722,fitb
qcdmu_norm2017fail,-0.735536371039,0.557255346572,fits
qcdmu_norm2017pass,-0.878240512675,0.660738348245,fitb
qcdmu_norm2017pass,-0.878746600641,0.66357457669,fits
qcdmu_norm2018fail,-2.06261089682,0.612316496085,fitb
qcdmu_norm2018fail,-2.07464472194,0.610482115765,fits
qcdmu_norm2018pass,-0.78260549425,0.619569557589,fitb
qcdmu_norm2018pass,-0.788497926442,0.617355758922,fits
qcdsig_norm2016fail,-0.103107232743,0.900134123565,fitb
qcdsig_norm2016fail,-0.0857080247941,0.89995267942,fits
qcdsig_norm2016pass,0.0251746184726,0.884398086043,fitb
qcdsig_norm2016pass,0.0248348206283,0.884018624885,fits
qcdsig_norm2017fail,1.45283355023,0.413548777589,fitb
qcdsig_norm2017fail,1.45272346164,0.413511312133,fits
qcdsig_norm2017pass,1.51331847976,0.498426193149,fitb
qcdsig_norm2017pass,1.51274669631,0.507052727191,fits
qcdsig_norm2018fail,1.55449235789,0.464354792991,fitb
qcdsig_norm2018fail,1.55393150755,0.466706039375,fits
qcdsig_norm2018pass,0.871973495249,0.668058835945,fitb
qcdsig_norm2018pass,0.8728568991,0.666897691898,fits
reco_e2016,-0.0975460484303,0.95010530428,fitb
reco_e2016,-0.092288793719,0.950105948108,fits
reco_e2017,-0.523796598227,0.958914240585,fitb
reco_e2017,-0.526024002934,0.958915455043,fits
reco_e2018,-0.166643740367,0.95905541928,fitb
reco_e2018,-0.162251141954,0.959061456876,fits
st_norm2016fail,-0.0354673816916,0.986511105712,fitb
st_norm2016fail,-0.0332506951779,0.986499155925,fits
st_norm2016pass,2.67242388289,0.943282113653,fitb
st_norm2016pass,2.67225526769,0.943056688552,fits
st_norm2017fail,0.252040912611,0.999396130556,fitb
st_norm2017fail,0.251899321091,0.999365601055,fits
st_norm2017pass,0.493755934232,0.924046505583,fitb
st_norm2017pass,0.496217685976,0.924056173777,fits
