name,val,err,flag
qcdmu_norm2018fail,-1.46268569193,0.682459182455,fitb
qcdmu_norm2018fail,-1.43537104569,0.0520196663051,fits
qcdmu_norm2018pass,-1.58837212205,0.655802173201,fitb
qcdmu_norm2018pass,-1.58619421482,0.0574494516908,fits
qcdsig_norm2016fail,-0.0493159301414,0.879875606411,fitb
qcdsig_norm2016fail,-0.0544066193261,0.0588126601892,fits
qcdsig_norm2016pass,-0.475322545061,0.833669297204,fitb
qcdsig_norm2016pass,-0.475017958756,0.0698515081618,fits
qcdsig_norm2017fail,1.53115717358,0.642976970523,fitb
qcdsig_norm2017fail,1.53918716921,0.0317021375985,fits
qcdsig_norm2017pass,1.04855458478,0.669631206919,fitb
qcdsig_norm2017pass,1.04862902265,0.124587396342,fits
qcdsig_norm2018fail,0.70884077544,0.823182393684,fitb
qcdsig_norm2018fail,0.71382066992,0.0435288649561,fits
qcdsig_norm2018pass,-0.22353717742,0.838580977549,fitb
qcdsig_norm2018pass,-0.223074892926,0.0679816806153,fits
reco_e2016,-0.036919815111,0.949495078355,fitb
reco_e2016,-0.037693757121,0.0519666119707,fits
reco_e2017,-0.414159679964,0.956937889719,fitb
reco_e2017,-0.415339884839,0.0515466655691,fits
reco_e2018,-0.135649121962,0.957578988505,fitb
reco_e2018,-0.13605515487,0.0490201793676,fits
st_norm2016fail,0.127396246342,0.988413435256,fitb
st_norm2016fail,0.127495603772,0.060278623116,fits
st_norm2016pass,4.76126930899,0.9361014255,fitb
st_norm2016pass,4.76194751192,0.0458449989915,fits
st_norm2017fail,0.131992026466,0.991483945409,fitb
st_norm2017fail,0.129304922054,0.0603820479727,fits
st_norm2017pass,0.969920472539,0.944946463131,fitb
st_norm2017pass,0.970872339502,0.0551108751905,fits
st_norm2018fail,-0.514247521044,0.961705313289,fitb
st_norm2018fail,-0.513726836473,0.0599516488754,fits
st_norm2018pass,1.9995135351,0.938531226963,fitb
st_norm2018pass,1.99862303877,0.0507239760034,fits
tf_MCtemplW2016_deco0,1.79905414362,0.813727861311,fitb
tf_MCtemplW2016_deco0,1.79885494707,0.126170052932,fits
tf_MCtemplW2016_deco1,-0.678305450094,0.904845005436,fitb
tf_MCtemplW2016_deco1,-0.677939806398,0.146200332564,fits
tf_MCtemplW2016_deco2,-0.127888359498,1.01028708989,fitb
tf_MCtemplW2016_deco2,-0.128616091399,0.139897878615,fits
tf_MCtemplW2016_deco3,0.134237501051,0.984205178659,fitb
tf_MCtemplW2016_deco3,0.135955643142,0.219240757735,fits
tf_MCtemplW2017_deco0,1.11104962089,0.824276419685,fitb
tf_MCtemplW2017_deco0,1.11095581185,0.148327495754,fits
tf_MCtemplW2017_deco1,-0.818261292703,0.903315996171,fitb
tf_MCtemplW2017_deco1,-0.816914917746,0.174566851179,fits
tf_MCtemplW2017_deco2,0.118117971671,0.949366662212,fitb
tf_MCtemplW2017_deco2,0.119366009168,0.166643883886,fits
tf_MCtemplW2017_deco3,0.152963030202,0.9847622398,fitb
tf_MCtemplW2017_deco3,0.153923620178,0.271155186006,fits
tf_MCtemplW2018_deco0,0.352163760202,0.848360699845,fitb
tf_MCtemplW2018_deco0,0.3509376548,0.148853462623,fits
tf_MCtemplW2018_deco1,0.0373206370579,0.936246960196,fitb
tf_MCtemplW2018_deco1,0.035047819333,0.161589984903,fits
tf_MCtemplW2018_deco2,-0.0765468480799,1.0247155871,fitb
tf_MCtemplW2018_deco2,-0.0795452876209,0.154242278273,fits
tf_MCtemplW2018_deco3,-0.00130822754518,0.984323235394,fitb
tf_MCtemplW2018_deco3,-0.00289474554627,0.236482899763,fits
tf_MCtemplZ2016_deco0,0.267893882167,0.823001243634,fitb
tf_MCtemplZ2016_deco0,0.267073397095,0.176198739444,fits
tf_MCtemplZ2016_deco1,0.194402303373,0.876850154108,fitb
tf_MCtemplZ2016_deco1,0.193266470642,0.229869263955,fits
tf_MCtemplZ2016_deco2,0.040717094723,0.970937889651,fitb
tf_MCtemplZ2016_deco2,0.0392333033242,0.172547479533,fits
tf_MCtemplZ2016_deco3,-0.0138658412434,0.981820130202,fitb
tf_MCtemplZ2016_deco3,-0.0141590573067,0.357664181866,fits
tf_MCtemplZ2017_deco0,1.63921994413,0.764274067184,fitb
tf_MCtemplZ2017_deco0,1.63938011541,0.180243733406,fits
tf_MCtemplZ2017_deco1,0.118629639052,0.853971592025,fitb
tf_MCtemplZ2017_deco1,0.119845755315,0.283261481002,fits
tf_MCtemplZ2017_deco2,0.330640137963,0.96242639653,fitb
tf_MCtemplZ2017_deco2,0.330569618101,0.180573491837,fits
tf_MCtemplZ2017_deco3,0.119877645639,0.983744151272,fitb
tf_MCtemplZ2017_deco3,0.119366160622,0.484283701601,fits
tf_MCtemplZ2018_deco0,2.00596890341,0.719618411324,fitb
tf_MCtemplZ2018_deco0,2.00641970018,0.154220194406,fits
tf_MCtemplZ2018_deco1,0.90600773096,0.858049341598,fitb
tf_MCtemplZ2018_deco1,0.905164434629,0.227309509801,fits
tf_MCtemplZ2018_deco2,0.25572997439,0.966559516552,fitb
tf_MCtemplZ2018_deco2,0.255029626989,0.178601275887,fits
tf_MCtemplZ2018_deco3,0.0452159848144,0.983234514911,fitb
tf_MCtemplZ2018_deco3,0.0451402043177,0.45547786237,fits
trig_e2016,0.0248380755626,0.949054568005,fitb
trig_e2016,0.0238263870815,0.0519849833144,fits
trig_e2017,-0.358724852814,0.957162377775,fitb
trig_e2017,-0.360187456603,0.0515598513708,fits
trig_e2018,-0.12090552026,0.957802068718,fitb
trig_e2018,-0.121425917937,0.0490340022335,fits
trig_met2016,0.173128374629,0.801597123096,fitb
trig_met2016,0.169745625461,0.0466310377012,fits
trig_met2017,0.451758106516,0.952509573489,fitb
trig_met2017,0.452858576923,0.0613734434495,fits
trig_met2018,-0.196997490962,0.952867908324,fitb
trig_met2018,-0.199786299707,0.055405870052,fits
tt_norm2016fail,-0.63658144631,0.755307997467,fitb
tt_norm2016fail,-0.636016549271,0.0446477636669,fits
tt_norm2016pass,-4.06475688534,0.708779471117,fitb
tt_norm2016pass,-4.06228117241,0.053338833534,fits
tt_norm2017fail,-0.583793242476,0.716359150433,fitb
tt_norm2017fail,-0.583312674572,0.0434619239727,fits
tt_norm2017pass,-1.09218090388,0.576624450028,fitb
tt_norm2017pass,-1.09042446614,0.0571947347651,fits
tt_norm2018fail,-2.95068262956,0.706903622116,fitb
tt_norm2018fail,-2.95147533179,0.0423638972559,fits
tt_norm2018pass,-1.80050754877,0.598844813393,fitb
tt_norm2018pass,-1.79979220215,0.0477279197039,fits
veto_tau2016,0.139275194826,0.942088028833,fitb
veto_tau2016,0.139965604277,0.0599150382227,fits
veto_tau2017,0.113929792029,0.940405614494,fitb
veto_tau2017,0.104427088426,0.0732239878745,fits
veto_tau2018,-0.992181393129,0.940479422462,fitb
veto_tau2018,-0.985647165962,0.0600541853438,fits
vv_norm2016fail,-0.765389022028,0.887648263639,fitb
